,relation_0,relation_1,relation_2,relation_3,relation_4,relation_5,sex,LogAge,LogFnlwgt,LogHr,LogScaledExtra_income,live_with_spouse,workclass_1,workclass_2,workclass_3,workclass_4,workclass_5,races,native.countries,occupations_1,occupations_2,occupations_3,edulevel_1,edulevel_2,edulevel_3,edulevel_4,edulevel_5,edulevel_6,income
17942,1,0,0,0,0,0,1,3.850147602,12.92095196,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
17943,1,0,0,0,0,0,1,3.433987204,12.10675495,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
17944,0,1,0,0,0,0,1,3.401197382,12.20730189,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
17945,1,0,0,0,0,0,1,4.025351691,12.54974391,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
17946,1,0,0,0,0,0,1,3.891820298,11.76749016,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
17947,1,0,0,0,0,0,1,3.63758616,11.57906895,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
17948,0,0,0,1,0,0,1,2.944438979,11.8827634,2.890371758,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
17949,1,0,0,0,0,0,1,3.663561646,11.59118196,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
17950,1,0,0,0,0,0,1,3.63758616,11.54561528,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
17951,1,0,0,0,0,0,1,3.850147602,12.49882435,4.007333185,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
17952,1,0,0,0,0,0,1,4.060443011,12.19153752,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
17953,0,1,0,0,0,0,1,4.077537444,12.0789095,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
17954,0,1,0,0,0,0,1,3.17805383,10.65492723,3.850147602,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
17955,1,0,0,0,0,0,1,3.970291914,11.72002906,4.094344562,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
17956,1,0,0,0,0,0,1,3.555348061,12.25935271,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
17957,0,0,0,0,0,1,0,3.583518938,11.78004762,3.688879454,-3.176244343,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
17958,1,0,0,0,0,0,1,3.258096538,12.42516801,3.688879454,-3.176244343,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
17959,0,1,0,0,0,0,1,3.496507561,11.7958839,3.871201011,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
17960,1,0,0,0,0,0,1,3.36729583,11.46049468,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
17961,1,0,0,0,0,0,1,3.761200116,11.86258184,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
17962,0,0,1,0,0,0,0,3.871201011,11.64886271,3.583518938,-3.176244343,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
17963,0,1,0,0,0,0,0,3.80666249,12.1640833,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
17964,0,1,0,0,0,0,0,3.761200116,11.76254735,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
17965,0,0,0,1,0,0,1,3.295836866,10.52104875,3.401197382,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
17966,0,0,0,1,0,0,1,3.044522438,12.93558068,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
17967,0,1,0,0,0,0,0,4.143134726,11.96272001,1.386294361,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
17968,0,0,0,0,1,0,0,3.713572067,11.20410147,3.688879454,-3.176244343,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
17969,0,0,0,0,1,0,0,3.295836866,12.1138806,3.555348061,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
17970,1,0,0,0,0,0,1,3.496507561,12.42257821,3.912023005,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
17971,0,0,0,1,0,0,1,3.610917913,12.02863116,3.555348061,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
17972,0,0,0,1,0,0,0,2.890371758,12.04993332,3.688879454,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
17973,0,0,0,0,1,0,0,3.761200116,12.263223,3.17805383,-3.176244343,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
17974,0,1,0,0,0,0,0,2.995732274,11.71313605,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
17975,1,0,0,0,0,0,1,3.850147602,12.82157985,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
17976,1,0,0,0,0,0,1,3.583518938,11.84179746,4.248495242,-3.176244343,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
17977,0,1,0,0,0,0,1,3.63758616,12.5855599,3.688879454,-3.176244343,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17978,0,1,0,0,0,0,1,3.850147602,12.42430817,3.218875825,-3.176244343,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
17979,1,0,0,0,0,0,1,3.663561646,12.65717056,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
17980,0,0,0,1,0,0,1,3.583518938,11.24954569,3.555348061,-3.176244343,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
17981,1,0,0,0,0,0,1,3.17805383,11.90712738,3.688879454,-3.176244343,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
17982,1,0,0,0,0,0,1,3.912023005,10.90156102,4.430816799,-3.176244343,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
17983,0,0,0,1,0,0,0,3.044522438,12.25967502,3.912023005,-3.176244343,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
17984,0,1,0,0,0,0,1,3.688879454,12.25406726,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
17985,0,1,0,0,0,0,0,2.944438979,12.78344976,3.218875825,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
17986,0,1,0,0,0,0,0,3.63758616,11.87435509,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
17987,1,0,0,0,0,0,1,3.526360525,12.4006521,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
17988,0,1,0,0,0,0,1,3.784189634,12.48321563,3.912023005,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
17989,0,0,0,1,0,0,0,2.995732274,11.92573024,3.218875825,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
17990,1,0,0,0,0,0,1,3.80666249,11.3424218,3.912023005,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
17991,0,0,0,1,0,0,1,3.17805383,12.32259266,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
17992,0,0,0,1,0,0,1,3.526360525,12.13494714,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
17993,1,0,0,0,0,0,1,4.060443011,11.87569878,4.276666119,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
17994,1,0,0,0,0,0,1,3.663561646,12.37324249,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
17995,0,0,0,1,0,0,1,3.091042453,10.90705629,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
17996,0,0,0,0,0,1,0,3.63758616,12.49247265,3.465735903,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
17997,0,1,0,0,0,0,1,3.80666249,12.12111371,3.871201011,-3.176244343,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
17998,1,0,0,0,0,0,1,3.135494216,12.53628964,3.80666249,-3.176244343,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
17999,1,0,0,0,0,0,1,3.555348061,11.69518035,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18000,1,0,0,0,0,0,1,3.951243719,12.5578873,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
18001,0,1,0,0,0,0,1,4.007333185,12.81781181,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18002,0,0,0,1,0,0,1,3.135494216,12.77619307,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
18003,1,0,0,0,0,0,1,3.295836866,11.61666367,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18004,0,0,0,1,0,0,0,3.17805383,12.04079698,2.708050201,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18005,0,1,0,0,0,0,1,3.044522438,12.56207436,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18006,0,0,1,0,0,0,0,3.891820298,12.19992378,3.555348061,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
18007,1,0,0,0,0,0,1,3.465735903,11.72230269,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
18008,0,0,0,0,1,0,0,4.158883083,11.89211504,3.17805383,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
18009,0,0,0,0,1,0,1,3.610917913,10.30273336,3.912023005,-3.176244343,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
18010,0,1,0,0,0,0,1,4.110873864,12.18380147,3.688879454,-3.176244343,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
18011,0,0,0,0,0,1,0,3.784189634,11.43657344,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
18012,1,0,0,0,0,0,1,3.970291914,12.58000581,3.951243719,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
18013,0,1,0,0,0,0,1,3.761200116,12.96543351,3.912023005,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
18014,0,0,0,1,0,0,0,3.135494216,12.530212,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18015,0,1,0,0,0,0,1,3.218875825,12.42936819,3.688879454,-3.176244343,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
18016,0,1,0,0,0,0,0,3.36729583,11.92411416,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18017,0,0,0,0,1,0,0,3.931825633,11.37601695,4.007333185,-3.176244343,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
18018,0,1,0,0,0,0,1,3.850147602,12.74717235,2.48490665,-3.176244343,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
18019,0,0,0,0,1,0,0,2.995732274,11.45530695,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18020,1,0,0,0,0,0,1,3.295836866,12.2329093,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
18021,0,1,0,0,0,0,0,3.135494216,12.20104,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18022,0,0,0,1,0,0,0,2.890371758,12.59219522,3.295836866,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
18023,1,0,0,0,0,0,1,3.135494216,12.45538284,3.465735903,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
18024,0,1,0,0,0,0,1,4.077537444,12.31551432,4.094344562,-3.176244343,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18025,0,1,0,0,0,0,0,3.828641396,12.24192712,3.610917913,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18026,0,1,0,0,0,0,1,4.189654742,12.50787949,3.688879454,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
18027,1,0,0,0,0,0,1,3.828641396,11.73971835,3.63758616,-3.176244343,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
18028,0,0,0,0,1,0,0,3.583518938,12.26837116,3.135494216,-3.176244343,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
18029,0,0,0,0,1,0,0,3.784189634,12.19293168,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18030,0,0,0,1,0,0,1,2.833213344,11.20283417,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
18031,0,1,0,0,0,0,1,3.295836866,11.12780695,3.80666249,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18032,1,0,0,0,0,0,1,3.465735903,12.12825704,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
18033,0,1,0,0,0,0,1,3.970291914,11.58173299,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
18034,0,0,0,1,0,0,1,3.091042453,11.60351543,4.584967479,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18035,0,0,0,1,0,0,0,3.401197382,12.06992641,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18036,1,0,0,0,0,0,1,4.219507705,12.26237736,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
18037,1,0,0,0,0,0,1,3.663561646,11.59487405,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18038,0,0,0,1,0,0,0,3.091042453,12.21808026,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
18039,0,0,0,1,0,0,0,2.995732274,12.07925013,3.555348061,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18040,0,0,1,0,0,0,1,3.044522438,12.48804344,3.63758616,-3.176244343,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
18041,0,1,0,0,0,0,1,3.526360525,12.3042469,3.912023005,-3.176244343,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
18042,1,0,0,0,0,0,1,3.401197382,12.62376931,4.317488114,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18043,0,0,0,1,0,0,0,3.218875825,11.81926981,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18044,0,0,0,1,0,0,0,3.135494216,12.20564756,3.044522438,-3.176244343,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
18045,0,0,1,0,0,0,1,3.688879454,11.92193761,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
18046,0,1,0,0,0,0,1,3.258096538,11.35606111,3.688879454,-3.176244343,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
18047,1,0,0,0,0,0,1,4.043051268,10.10532575,3.688879454,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
18048,1,0,0,0,0,0,1,3.583518938,12.51702192,4.094344562,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
18049,0,0,0,0,1,0,0,3.761200116,11.31541311,3.688879454,-3.176244343,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
18050,0,1,0,0,0,0,1,3.891820298,12.18021623,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
18051,1,0,0,0,0,0,1,4.060443011,12.65763541,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
18052,0,1,0,0,0,0,1,3.465735903,12.07967574,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
18053,1,0,0,0,0,0,1,4.077537444,11.64359401,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
18054,0,0,1,0,0,0,0,3.737669618,12.0292221,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
18055,1,0,0,0,0,0,1,3.610917913,11.28459348,3.688879454,-3.176244343,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18056,1,0,0,0,0,0,1,3.850147602,11.19678905,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
18057,1,0,0,0,0,0,1,4.025351691,12.7534134,3.80666249,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
18058,0,0,0,1,0,0,0,3.401197382,12.6197473,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18059,0,1,0,0,0,0,0,3.737669618,10.65362924,3.555348061,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
18060,0,0,0,1,0,0,1,3.044522438,12.40459968,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
18061,0,0,0,1,0,0,0,3.044522438,11.78767426,3.688879454,-3.176244343,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
18062,0,0,0,0,0,1,0,3.850147602,11.97618138,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18063,0,0,0,1,0,0,1,3.091042453,10.40186603,2.995732274,-3.176244343,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
18064,0,0,1,0,0,0,0,3.713572067,11.95541015,3.688879454,-3.176244343,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
18065,1,0,0,0,0,0,1,3.761200116,11.95186403,3.970291914,-3.176244343,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
18066,1,0,0,0,0,0,1,4.094344562,11.32388136,4.007333185,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18067,1,0,0,0,0,0,1,4.290459441,10.17534507,3.401197382,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
18068,0,0,0,0,0,1,0,4.49980967,11.39629052,3.688879454,-3.176244343,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
18069,1,0,0,0,0,0,1,4.127134385,11.73730825,3.63758616,-3.176244343,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18070,1,0,0,0,0,0,1,3.33220451,12.29242922,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18071,1,0,0,0,0,0,1,3.80666249,10.88788543,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18072,0,1,0,0,0,0,1,2.944438979,12.46594149,3.80666249,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18073,0,1,0,0,0,0,1,3.401197382,12.59964397,3.555348061,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18074,0,0,0,1,0,0,0,2.944438979,12.53866235,3.951243719,-3.176244343,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
18075,0,0,0,1,0,0,1,3.091042453,12.52125923,2.302585093,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
18076,0,0,0,1,0,0,0,2.944438979,12.51030943,3.33220451,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18077,0,0,0,0,1,0,0,3.258096538,11.83932572,3.218875825,-3.176244343,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
18078,1,0,0,0,0,0,1,4.127134385,11.98254777,3.555348061,-3.176244343,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
18079,1,0,0,0,0,0,1,4.110873864,11.6165645,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
18080,0,0,0,1,0,0,0,3.091042453,12.00276236,3.970291914,-3.176244343,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
18081,1,0,0,0,0,0,1,4.025351691,11.60826292,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
18082,1,0,0,0,0,0,1,3.465735903,12.34169997,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18083,0,0,0,0,1,0,1,3.17805383,11.88378533,3.688879454,-3.176244343,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
18084,0,1,0,0,0,0,1,3.258096538,12.26243408,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18085,0,0,0,0,0,1,0,3.218875825,11.82371353,3.555348061,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
18086,0,0,0,1,0,0,0,3.135494216,12.17347714,3.218875825,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18087,1,0,0,0,0,0,1,3.135494216,11.42068955,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18088,1,0,0,0,0,0,1,3.988984047,12.33636379,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18089,0,1,0,0,0,0,0,3.33220451,12.51332202,3.555348061,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18090,1,0,0,0,0,0,1,3.555348061,11.02423634,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
18091,1,0,0,0,0,0,1,3.401197382,11.96894426,3.218875825,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
18092,1,0,0,0,0,0,1,3.135494216,12.21443756,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
18093,1,0,0,0,0,0,1,3.737669618,12.33850343,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
18094,0,1,0,0,0,0,0,4.276666119,10.41643093,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
18095,1,0,0,0,0,0,1,3.044522438,11.54447258,3.688879454,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18096,0,1,0,0,0,0,1,3.610917913,12.539071,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
18097,0,1,0,0,0,0,0,3.988984047,12.26947928,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
18098,0,0,0,1,0,0,1,3.465735903,11.68792025,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
18099,0,1,0,0,0,0,0,4.17438727,10.37111336,2.708050201,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18100,1,0,0,0,0,0,1,3.091042453,12.44429789,3.80666249,-3.176244343,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
18101,1,0,0,0,0,0,1,3.951243719,12.49177025,3.688879454,-3.176244343,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
18102,0,1,0,0,0,0,0,4.17438727,12.12811651,2.995732274,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
18103,0,1,0,0,0,0,0,3.496507561,10.43711131,3.555348061,-3.176244343,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
18104,0,0,0,1,0,0,0,3.295836866,12.57585531,3.688879454,-3.176244343,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18105,0,0,0,1,0,0,1,3.526360525,12.57039626,3.737669618,-3.176244343,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
18106,1,0,0,0,0,0,1,3.970291914,11.97214617,4.248495242,-3.176244343,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18107,1,0,0,0,0,0,1,3.135494216,11.01317166,3.688879454,-3.176244343,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
18108,0,0,0,0,1,0,0,3.761200116,12.31482839,3.688879454,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
18109,1,0,0,0,0,0,1,3.258096538,12.20177844,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
18110,1,0,0,0,0,0,1,4.094344562,11.78813761,3.912023005,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
18111,0,0,0,1,0,0,0,3.496507561,12.87677481,3.401197382,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18112,1,0,0,0,0,0,1,3.36729583,12.5437727,3.688879454,-3.176244343,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
18113,0,1,0,0,0,0,0,3.988984047,12.1484912,3.912023005,-3.176244343,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
18114,1,0,0,0,0,0,1,3.713572067,12.53353297,3.583518938,-3.176244343,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
18115,0,1,0,0,0,0,1,4.143134726,12.10934696,3.912023005,-3.176244343,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
18116,0,0,0,0,0,1,0,3.433987204,11.97379374,3.295836866,-3.176244343,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
18117,0,0,0,1,0,0,0,3.135494216,12.65578747,3.218875825,-3.176244343,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
18118,0,1,0,0,0,0,1,3.433987204,13.29077362,3.688879454,-3.176244343,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
